Distance_(unit),Gray_Value
4.8450,46.933
4.8466,43.600
4.8481,41.567
4.8497,41.300
4.8513,42.000
4.8528,42.733
4.8544,43.567
4.8560,44.600
4.8575,44.833
4.8591,44.867
4.8606,44.600
4.8622,43.167
4.8638,41.433
4.8653,40.367
4.8669,39.833
4.8685,39.967
4.8700,39.933
4.8716,39.833
4.8731,40.500
4.8747,41.533
4.8763,42.367
4.8778,43.067
4.8794,43.067
4.8810,42.233
4.8825,40.733
4.8841,39.600
4.8856,39.400
4.8872,40.500
4.8888,41.967
4.8903,43.667
4.8919,45.233
4.8935,46.567
4.8950,47.367
4.8966,47.367
4.8981,44.333
4.8997,40.233
4.9013,38.533
4.9028,38.000
4.9044,38.733
4.9060,40.033
4.9075,41.367
4.9091,42.200
4.9106,42.433
4.9122,41.533
4.9138,40.833
4.9153,40.733
4.9169,41.567
4.9185,42.567
4.9200,42.800
4.9216,42.033
4.9231,41.467
4.9247,40.633
4.9263,39.900
4.9278,39.233
4.9294,38.900
4.9310,39.700
4.9325,41.867
4.9341,44.433
4.9356,46.433
4.9372,47.567
4.9388,47.433
4.9403,45.667
4.9419,43.700
4.9435,41.200
4.9450,39.933
4.9466,39.400
4.9481,39.300
4.9497,39.500
4.9513,39.700
4.9528,40.200
4.9544,40.967
4.9560,41.267
4.9575,40.667
4.9591,39.533
4.9606,39.300
4.9622,39.833
4.9638,40.733
4.9653,41.033
4.9669,41.233
4.9685,41.833
4.9700,42.300
4.9716,41.567
4.9731,39.767
4.9747,38.533
4.9763,38.033
4.9778,38.067
4.9794,38.433
4.9810,39.267
4.9825,40.333
4.9841,41.333
4.9856,42.133
4.9872,41.867
4.9888,40.933
4.9903,39.367
4.9919,38.300
4.9935,38.033
4.9950,38.200
4.9966,38.233
4.9981,38.700
4.9997,38.867
5.0013,39.033
5.0028,39.567
5.0044,40.100
5.0060,40.367
5.0075,40.000
5.0091,39.633
5.0106,39.400
5.0122,39.300
5.0138,39.367
5.0153,39.233
5.0169,39.067
5.0184,38.667
5.0200,38.633
5.0216,38.833
5.0231,38.833
5.0247,39.500
5.0263,40.600
5.0278,41.733
5.0294,41.967
5.0309,40.933
5.0325,39.900
5.0341,39.533
5.0356,39.300
5.0372,39.233
5.0388,39.400
5.0403,40.333
5.0419,41.133
5.0434,42.700
5.0450,43.700
5.0466,44.367
5.0481,44.300
5.0497,42.967
5.0513,40.833
5.0528,39.500
5.0544,39.233
5.0559,39.667
5.0575,40.867
5.0591,41.700
5.0606,40.733
5.0622,39.300
5.0638,38.167
5.0653,37.500
5.0669,37.500
5.0684,38.033
5.0700,38.733
5.0716,39.000
5.0731,39.433
5.0747,39.267
5.0763,39.100
5.0778,39.000
5.0794,39.033
5.0809,39.300
5.0825,39.400
5.0841,39.933
5.0856,40.467
5.0872,41.267
5.0888,42.100
5.0903,42.867
5.0919,42.733
5.0934,42.433
5.0950,41.967
5.0966,42.033
5.0981,42.200
5.0997,42.700
5.1013,42.833
5.1028,43.267
5.1044,44.367
5.1059,45.133
5.1075,44.633
5.1091,42.800
5.1106,41.167
5.1122,40.000
5.1138,39.267
5.1153,39.033
5.1169,39.567
5.1184,40.367
5.1200,40.967
5.1216,41.567
5.1231,42.233
5.1247,42.500
5.1263,42.033
5.1278,41.500
5.1294,41.600
5.1309,41.867
5.1325,42.267
5.1341,42.533
5.1356,42.400
5.1372,42.500
5.1388,42.700
5.1403,42.500
5.1419,42.100
5.1434,41.400
5.1450,40.933
5.1466,40.433
5.1481,39.600
5.1497,39.467
5.1513,39.933
5.1528,41.333
5.1544,42.333
5.1559,43.067
5.1575,42.667
5.1591,41.633
5.1606,41.033
5.1622,41.167
5.1638,41.700
5.1653,42.633
5.1669,43.567
5.1684,44.200
5.1700,45.100
5.1716,46.067
5.1731,45.767
5.1747,44.300
5.1763,42.633
5.1778,42.500
5.1794,41.433
5.1809,40.800
5.1825,40.467
5.1841,40.300
5.1856,40.867
5.1872,41.533
5.1888,41.633
5.1903,41.800
5.1919,43.333
5.1934,45.633
5.1950,46.900
5.1966,46.033
5.1981,44.533
5.1997,43.267
5.2013,41.900
5.2028,41.233
5.2044,40.600
5.2059,40.367
5.2075,40.167
5.2091,40.100
5.2106,40.633
5.2122,40.600
5.2138,40.267
5.2153,40.467
5.2169,40.300
5.2184,40.500
5.2200,40.567
5.2216,40.433
5.2231,39.933
5.2247,39.600
5.2262,39.367
5.2278,39.233
5.2294,39.500
5.2309,39.900
5.2325,40.267
5.2341,40.433
5.2356,40.367
5.2372,40.200
5.2387,40.133
5.2403,39.833
5.2419,39.833
5.2434,40.233
5.2450,40.900
5.2466,41.533
5.2481,42.367
5.2497,43.100
5.2512,43.633
5.2528,43.667
5.2544,42.233
5.2559,41.133
5.2575,40.133
5.2591,39.800
5.2606,39.900
5.2622,40.167
5.2637,40.433
5.2653,40.533
5.2669,40.800
5.2684,41.500
5.2700,42.200
5.2716,42.800
5.2731,43.933
5.2747,44.433
5.2762,44.500
5.2778,43.867
5.2794,41.433
5.2809,39.867
5.2825,39.500
5.2841,40.100
5.2856,41.333
5.2872,43.133
5.2887,44.333
5.2903,43.633
5.2919,42.967
5.2934,42.667
5.2950,42.867
5.2966,43.200
5.2981,43.233
5.2997,43.333
5.3012,43.567
5.3028,43.567
5.3044,43.667
5.3059,43.367
5.3075,43.000
5.3091,43.267
5.3106,43.300
5.3122,43.567
5.3137,44.067
5.3153,43.933
5.3169,44.200
5.3184,45.100
5.3200,45.433
5.3216,45.467
5.3231,45.233
5.3247,44.533
5.3262,43.967
5.3278,43.900
5.3294,43.533
5.3309,43.200
5.3325,43.167
5.3341,42.933
5.3356,42.867
5.3372,42.700
5.3387,42.433
5.3403,42.367
5.3419,42.400
5.3434,43.133
5.3450,44.100
5.3466,45.333
5.3481,46.867
5.3497,47.600
5.3512,47.200
5.3528,47.300
5.3544,47.300
5.3559,46.967
5.3575,46.100
5.3591,45.400
5.3606,45.833
5.3622,47.000
5.3637,47.400
5.3653,46.900
5.3669,45.800
5.3684,45.167
5.3700,45.533
5.3716,46.067
5.3731,46.567
5.3747,46.267
5.3762,46.200
5.3778,46.833
5.3794,46.667
5.3809,46.433
5.3825,45.867
5.3841,45.433
5.3856,45.267
5.3872,45.433
5.3887,45.533
5.3903,45.567
5.3919,45.567
5.3934,45.800
5.3950,46.133
5.3966,46.133
5.3981,46.133
5.3997,45.700
5.4012,45.467
5.4028,45.200
5.4044,45.033
5.4059,45.367
5.4075,45.533
5.4091,46.133
5.4106,46.767
5.4122,47.267
5.4137,47.200
5.4153,46.533
5.4169,46.233
5.4184,46.133
5.4200,46.800
5.4216,47.667
5.4231,48.067
5.4247,48.667
5.4262,48.767
5.4278,49.667
5.4294,50.400
5.4309,51.833
5.4325,52.167
5.4341,51.867
5.4356,53.233
5.4372,54.600
5.4387,53.933
5.4403,50.967
5.4419,49.600
5.4434,49.433
5.4450,51.200
5.4465,53.867
5.4481,57.700
5.4497,60.400
5.4512,59.867
5.4528,56.833
5.4544,55.433
5.4559,54.800
5.4575,54.433
5.4590,52.867
5.4606,51.700
5.4622,51.267
5.4637,50.867
5.4653,51.367
5.4669,50.933
5.4684,50.367
5.4700,49.800
5.4715,49.600
5.4731,49.767
5.4747,49.967
5.4762,50.333
5.4778,51.000
5.4794,52.300
5.4809,53.800
5.4825,53.533
5.4840,52.133
5.4856,51.200
5.4872,50.800
5.4887,50.767
5.4903,50.633
5.4919,50.600
5.4934,50.867
5.4950,51.000
5.4965,51.133
5.4981,51.267
5.4997,51.467
5.5012,51.600
5.5028,52.067
5.5044,51.800
5.5059,51.467
5.5075,51.633
5.5090,52.667
5.5106,53.400
5.5122,54.133
5.5137,54.333
5.5153,55.333
5.5169,55.400
5.5184,55.167
5.5200,54.433
5.5215,53.667
5.5231,52.933
5.5247,52.900
5.5262,52.900
5.5278,53.833
5.5294,54.400
5.5309,54.600
5.5325,54.933
5.5340,55.933
5.5356,56.433
5.5372,56.167
5.5387,55.733
5.5403,56.333
5.5419,58.067
5.5434,59.300
5.5450,59.700
5.5465,58.767
5.5481,55.833
5.5497,54.000
5.5512,54.700
5.5528,56.233
5.5544,56.733
5.5559,56.767
5.5575,56.700
5.5590,57.633
5.5606,59.733
5.5622,61.367
5.5637,62.067
5.5653,62.200
5.5669,62.667
5.5684,62.933
5.5700,62.333
5.5715,61.233
5.5731,61.533
5.5747,62.200
5.5762,62.400
5.5778,60.733
5.5794,60.967
5.5809,62.867
5.5825,64.733
5.5840,65.167
5.5856,64.767
5.5872,63.533
5.5887,62.067
5.5903,61.367
5.5919,61.300
5.5934,62.933
5.5950,64.367
5.5965,64.467
5.5981,63.033
5.5997,59.167
5.6012,55.900
5.6028,53.500
5.6044,54.167
5.6059,57.433
5.6075,62.433
5.6090,66.267
5.6106,67.533
5.6122,66.133
5.6137,65.467
5.6153,66.167
5.6169,67.767
5.6184,68.567
5.6200,66.167
5.6215,63.500
5.6231,62.300
5.6247,64.833
5.6262,69.333
5.6278,75.800
5.6294,78.433
5.6309,78.200
5.6325,75.167
5.6340,73.067
5.6356,72.067
5.6372,71.300
5.6387,71.233
5.6403,71.100
5.6418,70.733
5.6434,70.833
5.6450,71.167
5.6465,72.467
5.6481,76.367
5.6497,80.433
5.6512,81.833
5.6528,81.333
5.6543,79.367
5.6559,78.767
5.6575,79.267
5.6590,79.567
5.6606,78.433
5.6622,75.400
5.6637,73.433
5.6653,72.567
5.6668,73.200
5.6684,73.933
5.6700,75.233
5.6715,76.267
5.6731,77.233
5.6747,78.500
5.6762,80.833
5.6778,83.833
5.6793,84.133
5.6809,84.167
5.6825,84.000
5.6840,85.000
5.6856,86.500
5.6872,85.367
5.6887,82.367
5.6903,79.500
5.6918,78.033
5.6934,79.400
5.6950,82.200
5.6965,85.133
5.6981,90.000
5.6997,92.433
5.7012,93.833
5.7028,94.233
5.7043,94.800
5.7059,95.467
5.7075,95.633
5.7090,94.267
5.7106,93.933
5.7122,94.633
5.7137,94.367
5.7153,94.700
5.7168,93.867
5.7184,91.933
5.7200,91.533
5.7215,93.900
5.7231,98.333
5.7247,102.800
5.7262,104.833
5.7278,103.733
5.7293,100.967
5.7309,98.633
5.7325,98.033
5.7340,98.100
5.7356,99.633
5.7372,101.533
5.7387,103.133
5.7403,104.167
5.7418,103.733
5.7434,102.867
5.7450,102.033
5.7465,102.367
5.7481,102.833
5.7497,104.033
5.7512,104.767
5.7528,105.500
5.7543,105.500
5.7559,106.367
5.7575,107.133
5.7590,108.167
5.7606,112.067
5.7622,118.033
5.7637,124.100
5.7653,131.167
5.7668,136.367
5.7684,141.100
5.7700,145.567
5.7715,150.133
5.7731,153.967
5.7747,157.000
5.7762,159.000
5.7778,161.233
5.7793,162.267
5.7809,162.700
5.7825,163.900
5.7840,165.467
5.7856,166.967
5.7872,169.000
5.7887,170.733
5.7903,175.033
5.7918,180.367
5.7934,187.567
5.7950,195.100
5.7965,204.067
5.7981,211.667
5.7997,218.900
5.8012,224.500
5.8028,229.600
5.8043,233.833
5.8059,238.233
5.8075,242.433
5.8090,246.633
5.8106,249.700
5.8122,251.167
5.8137,252.000
5.8153,252.833
5.8168,252.833
5.8184,253.000
5.8200,253.067
5.8215,253.600
5.8231,253.600
5.8247,253.667
5.8262,253.633
5.8278,253.467
5.8293,253.467
5.8309,253.667
5.8325,253.667
5.8340,253.667
5.8356,253.667
5.8372,253.867
5.8387,253.800
5.8403,254.267
5.8418,254.400
5.8434,254.533
5.8450,254.533
5.8465,254.267
5.8481,254.200
5.8496,254.067
5.8512,254.067
5.8528,254.133
5.8543,254.133
5.8559,254.267
5.8575,254.267
5.8590,254.367
5.8606,254.433
5.8621,254.667
5.8637,254.667
5.8653,254.667
5.8668,254.667
5.8684,254.533
5.8700,254.400
5.8715,253.933
5.8731,253.933
5.8746,254.000
5.8762,253.967
5.8778,254.667
5.8793,254.667
5.8809,254.433
5.8825,254.400
5.8840,254.000
5.8856,254.000
5.8871,253.800
5.8887,253.767
5.8903,253.633
5.8918,253.700
5.8934,254.000
5.8950,254.000
5.8965,254.300
5.8981,254.233
5.8996,254.467
5.9012,254.467
5.9028,254.733
5.9043,254.733
5.9059,254.767
5.9075,254.767
5.9090,254.767
5.9106,254.767
5.9121,254.767
5.9137,254.767
5.9153,254.667
5.9168,254.667
5.9184,254.700
5.9200,254.700
5.9215,254.767
5.9231,254.767
5.9246,254.767
5.9262,254.833
5.9278,254.667
5.9293,254.667
5.9309,254.833
5.9325,254.833
5.9340,255.000
5.9356,255.000
5.9371,255.000
5.9387,255.000
5.9403,255.000
5.9418,255.000
5.9434,255.000
5.9450,255.000
5.9465,255.000
5.9481,255.000
5.9496,254.867
5.9512,254.867
5.9528,254.733
5.9543,254.733
5.9559,254.667
5.9575,254.667
5.9590,254.667
5.9606,254.667
5.9621,254.667
5.9637,254.667
5.9653,254.667
5.9668,254.667
5.9684,254.667
5.9700,254.667
5.9715,254.667
5.9731,254.667
5.9746,254.667
5.9762,254.667
5.9778,254.767
5.9793,254.733
5.9809,254.800
5.9825,254.800
5.9840,254.667
5.9856,254.667
5.9871,254.533
5.9887,254.533
5.9903,254.667
5.9918,254.667
5.9934,254.667
5.9950,254.667
5.9965,254.533
5.9981,254.533
5.9996,254.733
6.0012,254.867
6.0028,254.700
6.0043,254.700
6.0059,254.667
6.0075,254.667
6.0090,254.667
6.0106,254.667
6.0121,254.467
6.0137,254.467
6.0153,254.467
6.0168,254.467
6.0184,254.333
6.0200,254.333
6.0215,254.333
6.0231,254.333
6.0246,254.200
6.0262,254.200
6.0278,254.300
6.0293,254.300
6.0309,254.267
6.0325,254.267
6.0340,254.300
6.0356,254.300
6.0371,254.233
6.0387,254.100
6.0403,253.967
6.0418,253.967
6.0434,254.200
6.0450,254.200
6.0465,254.200
6.0481,254.200
6.0496,254.200
6.0512,254.133
6.0528,253.833
6.0543,253.800
6.0559,253.800
6.0575,253.800
6.0590,253.700
6.0606,253.667
6.0621,253.733
6.0637,253.667
6.0653,253.667
6.0668,253.667
6.0684,253.667
6.0699,253.667
6.0715,253.767
6.0731,253.767
6.0746,253.467
6.0762,253.467
6.0778,253.300
6.0793,253.133
6.0809,252.667
6.0824,252.667
6.0840,252.667
6.0856,252.667
6.0871,252.333
6.0887,252.333
6.0903,251.833
6.0918,251.367
6.0934,251.033
6.0949,250.967
6.0965,250.067
6.0981,249.533
6.0996,248.767
6.1012,247.200
6.1028,246.600
6.1043,245.267
6.1059,243.800
6.1074,241.967
6.1090,239.733
6.1106,237.000
6.1121,234.167
6.1137,230.633
6.1153,226.833
6.1168,222.900
6.1184,219.067
6.1199,213.833
6.1215,206.667
6.1231,198.400
6.1246,189.633
6.1262,180.967
6.1278,172.800
6.1293,165.833
6.1309,159.733
6.1324,154.300
6.1340,148.400
6.1356,141.867
6.1371,135.267
6.1387,128.567
6.1403,122.600
6.1418,117.667
6.1434,113.967
6.1449,111.100
6.1465,108.767
6.1481,107.367
6.1496,107.200
6.1512,106.800
6.1528,106.033
6.1543,105.733
6.1559,105.967
6.1574,105.533
6.1590,103.633
6.1606,101.233
6.1621,100.100
6.1637,99.400
6.1653,100.433
6.1668,101.433
6.1684,102.267
6.1699,102.533
6.1715,102.200
6.1731,100.933
6.1746,98.567
6.1762,97.033
6.1778,96.333
6.1793,95.933
6.1809,96.133
6.1824,96.467
6.1840,96.100
6.1856,95.033
6.1871,93.300
6.1887,91.200
6.1903,89.933
6.1918,89.867
6.1934,91.133
6.1949,92.500
6.1965,92.933
6.1981,92.967
6.1996,92.800
6.2012,92.300
6.2028,90.467
6.2043,87.100
6.2059,84.033
6.2074,82.767
6.2090,82.833
6.2106,83.933
6.2121,84.267
6.2137,83.833
6.2153,83.033
6.2168,81.933
6.2184,81.667
6.2199,82.000
6.2215,81.967
6.2231,82.167
6.2246,82.000
6.2262,81.367
6.2278,81.833
6.2293,82.167
6.2309,84.800
6.2324,85.567
6.2340,83.633
6.2356,79.167
6.2371,74.467
6.2387,72.333
6.2403,73.933
6.2418,76.867
6.2434,80.267
6.2449,81.967
6.2465,82.000
6.2481,80.633
6.2496,79.067
6.2512,77.833
6.2528,77.900
6.2543,77.200
6.2559,76.200
6.2574,75.533
6.2590,74.433
6.2606,73.100
6.2621,72.667
6.2637,73.067
6.2653,74.600
6.2668,75.667
6.2684,75.567
6.2699,73.733
6.2715,72.633
6.2731,72.300
6.2746,71.733
6.2762,70.467
6.2777,68.367
6.2793,66.333
6.2809,63.933
6.2824,62.633
6.2840,62.200
6.2856,61.833
6.2871,61.933
6.2887,62.833
6.2902,64.133
6.2918,65.067
6.2934,64.867
6.2949,63.967
6.2965,62.767
6.2981,61.567
6.2996,60.767
6.3012,60.600
6.3027,60.500
6.3043,60.733
6.3059,61.300
6.3074,61.767
6.3090,62.433
6.3106,64.433
6.3121,66.667
6.3137,67.400
6.3152,66.833
6.3168,65.300
6.3184,63.733
6.3199,62.100
6.3215,60.700
6.3231,59.800
6.3246,59.300
6.3262,58.667
6.3277,59.033
6.3293,58.933
6.3309,58.767
6.3324,58.767
6.3340,58.600
6.3356,58.400
6.3371,58.133
6.3387,58.133
6.3402,58.333
6.3418,59.233
6.3434,60.000
6.3449,59.833
6.3465,58.700
6.3481,57.233
6.3496,56.467
6.3512,56.067
6.3527,57.133
6.3543,57.867
6.3559,58.733
6.3574,59.567
6.3590,61.567
6.3606,63.833
6.3621,63.300
6.3637,60.100
6.3652,56.333
6.3668,53.833
6.3684,52.500
6.3699,52.733
6.3715,53.567
6.3731,53.567
6.3746,52.333
6.3762,51.200
6.3777,50.667
6.3793,50.300
6.3809,49.233
6.3824,48.333
6.3840,48.133
6.3856,48.500
6.3871,49.667
6.3887,51.667
6.3902,53.300
6.3918,54.533
6.3934,55.633
6.3949,55.600
6.3965,55.167
6.3981,54.533
6.3996,54.767
6.4012,54.867
6.4027,56.133
6.4043,55.667
6.4059,53.967
6.4074,52.033
6.4090,51.967
6.4106,54.033
6.4121,55.400
6.4137,57.567
6.4152,57.733
6.4168,54.433
6.4184,49.933
6.4199,47.767
6.4215,47.100
6.4231,47.467
6.4246,48.033
6.4262,48.900
6.4277,49.767
6.4293,50.233
6.4309,51.067
6.4324,51.400
6.4340,51.067
6.4356,52.233
6.4371,55.133
6.4387,56.900
6.4402,55.233
6.4418,52.633
6.4434,51.700
6.4449,51.400
6.4465,50.633
6.4481,49.000
6.4496,47.433
6.4512,46.967
6.4527,47.367
6.4543,48.633
6.4559,49.833
6.4574,49.333
6.4590,47.633
6.4606,46.933
6.4621,46.667
6.4637,46.767
6.4652,47.167
6.4668,47.267
6.4684,47.267
6.4699,46.767
6.4715,45.667
6.4731,45.433
6.4746,45.833
6.4762,46.600
6.4777,47.333
6.4793,48.533
6.4809,49.633
6.4824,50.067
6.4840,50.600
6.4855,51.100
6.4871,50.967
6.4887,50.100
6.4902,49.300
6.4918,47.133
6.4934,45.067
6.4949,44.267
6.4965,44.100
6.4980,44.667
6.4996,45.467
6.5012,45.600
6.5027,44.400
6.5043,42.900
6.5059,41.833
6.5074,41.800
6.5090,42.767
6.5105,44.767
6.5121,46.200
6.5137,46.567
6.5152,45.967
6.5168,45.367
6.5184,45.233
6.5199,45.867
6.5215,45.933
6.5230,44.900
6.5246,42.800
6.5262,41.400
6.5277,40.933
6.5293,41.267
6.5309,42.500
6.5324,44.200
6.5340,45.500
6.5355,45.467
6.5371,44.000
6.5387,42.567
6.5402,42.100
6.5418,42.600
6.5434,43.467
6.5449,44.367
6.5465,44.000
6.5480,43.267
6.5496,42.600
6.5512,42.067
6.5527,41.567
6.5543,41.167
6.5559,40.800
6.5574,40.733
6.5590,41.600
6.5605,43.400
6.5621,45.233
6.5637,46.467
6.5652,45.567
6.5668,43.867
6.5684,42.067
6.5699,40.933
6.5715,40.267
6.5730,39.867
6.5746,39.700
6.5762,39.833
6.5777,40.267
6.5793,40.733
6.5809,41.567
6.5824,41.600
6.5840,41.600
6.5855,41.700
6.5871,42.167
6.5887,42.733
6.5902,43.167
6.5918,42.600
6.5934,41.833
6.5949,40.400
6.5965,38.733
6.5980,37.633
6.5996,37.000
6.6012,37.000
6.6027,37.200
6.6043,38.367
6.6059,41.300
6.6074,43.967
6.6090,43.600
6.6105,42.100
6.6121,41.533
6.6137,41.400
6.6152,41.267
6.6168,41.200
6.6184,40.933
6.6199,40.100
6.6215,38.700
6.6230,38.100
6.6246,39.067
6.6262,41.533
6.6277,42.867
6.6293,42.333
6.6309,40.733
6.6324,38.933
6.6340,37.967
6.6355,37.633
6.6371,38.167
6.6387,39.300
6.6402,41.900
6.6418,44.633
6.6434,46.167
6.6449,45.067
6.6465,42.167
6.6480,40.400
6.6496,39.767
6.6512,40.067
6.6527,39.967
6.6543,39.500
6.6559,38.767
6.6574,38.433
6.6590,37.933
6.6605,37.833
6.6621,37.800
6.6637,37.700
6.6652,37.500
6.6668,37.333
6.6684,37.333
6.6699,37.433
6.6715,37.867
6.6730,38.500
6.6746,39.233
6.6762,39.233
6.6777,39.233
6.6793,38.167
6.6809,36.933
6.6824,36.633
6.6840,37.000
6.6855,38.100
6.6871,39.833
6.6887,40.500
6.6902,39.667
6.6918,38.567
6.6933,37.933
6.6949,37.800
6.6965,37.433
6.6980,36.933
6.6996,36.533
6.7012,36.267
6.7027,36.267
6.7043,35.867
6.7058,35.500
6.7074,35.367
6.7090,35.100
6.7105,35.033
6.7121,35.033
6.7137,34.733
6.7152,34.700
6.7168,34.800
6.7183,35.000
6.7199,35.367
6.7215,35.800
6.7230,36.233
6.7246,36.233
6.7262,35.300
6.7277,34.833
6.7293,34.600
6.7308,35.067
6.7324,35.867
6.7340,36.233
6.7355,36.400
6.7371,36.300
6.7387,35.767
6.7402,35.300
6.7418,34.867
6.7433,35.167
6.7449,35.700
6.7465,36.067
6.7480,36.200
6.7496,36.200
6.7512,36.333
6.7527,36.433
6.7543,36.467
6.7558,36.467
6.7574,36.767
6.7590,37.233
6.7605,37.633
6.7621,37.500
6.7637,37.100
6.7652,37.333
6.7668,37.967
6.7683,38.600
6.7699,38.800
6.7715,39.300
6.7730,39.633
6.7746,39.367
6.7762,39.000
6.7777,37.967
6.7793,37.033
6.7808,36.233
6.7824,35.867
6.7840,35.867
6.7855,36.500
6.7871,36.933
6.7887,37.433
6.7902,37.800
6.7918,37.367
6.7933,37.133
6.7949,37.200
6.7965,37.800
6.7980,38.567
6.7996,39.267
6.8012,39.567
6.8027,39.767
6.8043,39.267
6.8058,39.333
6.8074,39.133
6.8090,38.467
6.8105,37.333
6.8121,36.733
6.8137,36.533
6.8152,36.233
6.8168,36.100
6.8183,36.267
6.8199,36.067
6.8215,36.200
6.8230,37.167
6.8246,38.433
6.8262,39.167
6.8277,39.767
6.8293,39.900
6.8308,39.733
6.8324,39.133
6.8340,38.667
6.8355,37.567
6.8371,36.800
6.8387,36.533
6.8402,37.167
6.8418,38.200
6.8433,40.433
6.8449,42.467
6.8465,42.167
6.8480,41.600
6.8496,40.533
6.8512,39.000
6.8527,37.500
6.8543,36.567
6.8558,37.000
6.8574,38.167
6.8590,37.800
6.8605,37.133
6.8621,37.133
6.8637,36.900
6.8652,36.933
6.8668,36.900
6.8683,36.933
6.8699,37.000
6.8715,37.533
6.8730,37.833
6.8746,37.067
6.8762,35.433
6.8777,34.833
6.8793,34.667
6.8808,35.033
6.8824,36.300
6.8840,37.267
6.8855,37.633
6.8871,37.533
6.8887,36.733
6.8902,35.400
6.8918,34.633
6.8933,34.333
6.8949,34.500
6.8965,34.667
6.8980,34.933
6.8996,35.033
6.9011,35.033
6.9027,35.067
6.9043,35.300
6.9058,36.000
6.9074,37.000
6.9090,37.233
6.9105,36.467
6.9121,35.367
6.9136,34.633
6.9152,34.167
6.9168,34.267
6.9183,34.433
6.9199,34.700
6.9215,34.733
6.9230,34.467
6.9246,34.067
6.9261,33.767
6.9277,33.833
6.9293,33.867
6.9308,33.933
6.9324,34.200
6.9340,34.933
6.9355,35.900
6.9371,36.833
6.9386,37.400
6.9402,37.033
6.9418,35.833
6.9433,34.400
6.9449,33.600
6.9465,33.267
6.9480,33.633
6.9496,35.367
6.9511,36.800
6.9527,36.867
6.9543,35.900
6.9558,34.933
6.9574,34.367
6.9590,34.333
6.9605,34.567
6.9621,35.033
6.9636,35.633
6.9652,36.333
6.9668,36.767
6.9683,36.333
6.9699,35.467
6.9715,34.900
6.9730,35.200
6.9746,36.167
6.9761,37.533
6.9777,37.867
6.9793,37.000
6.9808,35.900
6.9824,35.867
6.9840,36.233
6.9855,36.933
6.9871,37.533
6.9886,37.100
6.9902,36.167
6.9918,35.500
6.9933,35.000
6.9949,34.633
6.9965,34.433
6.9980,34.233
6.9996,34.167
7.0011,34.067
7.0027,34.167
7.0043,34.200
7.0058,34.233
7.0074,34.100
7.0090,34.400
7.0105,35.133
7.0121,36.233
7.0136,37.900
7.0152,39.167
7.0168,39.333
7.0183,38.333
7.0199,37.367
7.0215,36.833
7.0230,36.667
7.0246,36.133
7.0261,35.400
7.0277,34.633
7.0293,34.067
7.0308,34.433
7.0324,35.100
7.0340,36.300
7.0355,37.333
7.0371,37.967
7.0386,38.267
7.0402,38.233
7.0418,37.867
7.0433,36.700
7.0449,35.900
7.0465,35.600
7.0480,35.133
7.0496,34.600
7.0511,34.433
7.0527,34.433
7.0543,34.567
7.0558,35.067
7.0574,35.867
7.0590,36.667
7.0605,37.267
7.0621,36.667
7.0636,35.833
7.0652,35.567
7.0668,35.933
7.0683,36.233
7.0699,36.367
7.0715,35.733
7.0730,34.933
7.0746,34.700
7.0761,34.800
7.0777,35.767
7.0793,37.133
7.0808,37.467
7.0824,37.600
7.0840,37.667
7.0855,37.367
7.0871,36.467
7.0886,35.300
7.0902,34.667
7.0918,34.700
7.0933,34.833
7.0949,35.067
7.0965,34.933
7.0980,34.833
7.0996,34.900
7.1011,34.700
7.1027,34.333
7.1043,34.267
7.1058,34.467
7.1074,34.700
7.1089,35.300
7.1105,35.833
7.1121,36.767
7.1136,37.667
7.1152,38.200
7.1168,38.267
7.1183,37.567
7.1199,37.067
7.1214,36.600
7.1230,36.467
7.1246,36.800
7.1261,37.067
7.1277,38.000
7.1293,39.367
7.1308,40.567
7.1324,40.867
7.1339,40.800
7.1355,40.233
7.1371,39.633
7.1386,39.033
7.1402,38.833
7.1418,38.600
7.1433,38.067
7.1449,37.400
7.1464,36.700
7.1480,36.133
7.1496,35.967
7.1511,35.933
7.1527,35.967
7.1543,36.200
7.1558,36.733
7.1574,37.600
7.1589,37.933
7.1605,37.567
7.1621,36.700
7.1636,36.000
7.1652,36.000
7.1668,36.400
7.1683,37.167
7.1699,38.167
7.1714,38.867
7.1730,39.233
7.1746,39.067
7.1761,38.867
7.1777,39.000
7.1793,39.600
7.1808,40.700
7.1824,41.900
7.1839,41.733
7.1855,41.900
7.1871,42.500
7.1886,43.200
7.1902,43.133
7.1918,42.600
7.1933,42.000
7.1949,41.633
7.1964,41.567
7.1980,41.033
7.1996,40.533
7.2011,41.133
7.2027,42.633
7.2043,43.733
7.2058,44.133
7.2074,44.533
7.2089,45.400
7.2105,46.500
7.2121,46.567
7.2136,45.767
7.2152,45.167
7.2168,44.833
7.2183,44.533
7.2199,44.667
7.2214,44.700
7.2230,44.900
7.2246,45.367
7.2261,45.533
7.2277,45.800
7.2293,46.667
7.2308,47.800
7.2324,49.033
7.2339,49.767
7.2355,49.800
7.2371,48.967
7.2386,47.867
7.2402,47.067
7.2418,47.033
7.2433,47.900
7.2449,49.167
7.2464,50.133
7.2480,51.000
7.2496,52.233
7.2511,53.967
7.2527,54.967
7.2543,55.067
7.2558,54.600
7.2574,53.233
7.2589,51.500
7.2605,50.367
7.2621,51.233
7.2636,53.467
7.2652,55.067
7.2668,55.500
7.2683,55.667
7.2699,55.767
